cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
8,982,80%)-3.6C,1.0,0.017235447,1.0204744,1.0245416,32.70337560335194,30.794886,36.317604,13.341545000000012
8,982,80%)-3.6C,2.0,0.017149957,1.0241793,1.026484,32.49190746874999,29.857843,35.166122,13.426149999999991
8,982,80%)-3.6C,3.0,0.017411867,1.0255781,1.0273392,31.558886372350223,29.653862,35.399834,13.426276666666672
8,982,80%)-3.6C,4.0,0.017146599,1.0269107,1.0283386,32.345363337394566,30.339859,35.274929,13.425904999999997
8,982,80%)-3.6C,5.0,0.017070321,1.0281938,1.0294046,32.89220915137612,31.415842,35.878479,13.341328333333331
8,982,80%)-3.6C,6.0,0.017458038,1.0286512,1.0294881,31.816020426751642,29.320448,35.102619,13.341383333333336
8,982,80%)-3.6C,7.0,0.017230386,1.0291393,1.0300515,32.01234716129035,29.940498,35.093719,13.425856666666732
8,982,80%)-3.6C,8.0,0.017095063,1.030013,1.0307631,33.06276403213614,31.470005,35.853516,13.42597666666661
8,982,80%)-3.6C,9.0,0.01722895,1.0296172,1.0302094,32.32756084440233,28.560381,34.767284,13.426056666666652
8,982,80%)-3.6C,10.0,0.017209383,1.0307022,1.0313256,32.04956256050953,30.07419,36.427364,13.341374999999971
8,982,80%)-3.6C,11.0,0.017200157,1.0309817,1.031397,32.66093786219732,29.928436,35.097733,13.426050000000032
8,982,80%)-3.6C,12.0,0.016772036,1.0316868,1.0319306,32.2594583109919,29.597944,35.212608,13.426168333333287
8,982,80%)-3.6C,13.0,0.017434521,1.0303133,1.0308872,31.811236102294465,29.299366,34.966637,13.426518333333297
8,982,80%)-3.6C,14.0,0.017036945,1.0316105,1.0321127,32.660944985401464,30.508047,36.776772,13.341743333333337
8,982,80%)-3.6C,15.0,0.017228091,1.0307381,1.0311196,32.645055556818185,28.922968,35.669422,13.342141666666672
8,982,80%)-3.6C,16.0,0.017305704,1.0301032,1.0304585,31.779601341346172,29.228956,35.119675,13.34115833333332
8,982,80%)-3.6C,17.0,0.017276622,1.0301574,1.0305777,32.68696622146335,30.659264,36.141155,13.425668333333306
8,982,80%)-3.6C,18.0,0.016922416,1.0314332,1.0317101,33.04874578610609,30.71331,35.401787,13.426271666666677
8,982,80%)-3.6C,19.0,0.017038647,1.0309796,1.0311931,31.895534413284132,29.153742,34.698689,13.425908333333549
8,982,80%)-3.6C,20.0,0.017286828,1.031352,1.0317242,32.34052891012303,30.763733,35.540821,13.3414916666666
