cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
42,466,6C(20%)-4.5C,1.0,0.017401671,1.0749594,1.074605,33.00455610964553,30.157785,37.441494,10.18073000000004
42,466,6C(20%)-4.5C,2.0,0.017394457,1.0780977,1.0780239,32.75520883319913,30.017454,37.014217,10.180006666666547
42,466,6C(20%)-4.5C,3.0,0.017247235,1.0798535,1.079802,33.05723768296519,30.399002,37.302959,10.096823333333305
42,466,6C(20%)-4.5C,4.0,0.017301433,1.0808355,1.0807577,33.11327724660804,30.12925,37.560219,10.09720499999991
42,466,6C(20%)-4.5C,5.0,0.0170926,1.0811411,1.0810982,33.10264096266874,30.354492,37.442261,10.097718333333372
42,466,6C(20%)-4.5C,6.0,0.017138988,1.0815082,1.0813674,33.05433440406509,30.511234,37.309074,10.180518333333263
42,466,6C(20%)-4.5C,7.0,0.017170051,1.081744,1.081635,33.01799803745935,30.171795,37.205666,10.180156666666639
42,466,6C(20%)-4.5C,8.0,0.017279837,1.0815006,1.0813808,32.72285275990307,30.044043,37.05114,10.18077666666674
42,466,6C(20%)-4.5C,9.0,0.017175313,1.0818173,1.0817713,32.817965675102016,30.118664,37.129051,10.097461666666883
42,466,6C(20%)-4.5C,10.0,0.017230392,1.0821508,1.0820979,32.85175165511547,30.046806,37.209938,10.09680833333332
42,466,6C(20%)-4.5C,11.0,0.017173896,1.0820131,1.0819272,32.75467821546054,30.282873,37.202087,10.097149999999965
42,466,6C(20%)-4.5C,12.0,0.017127767,1.0822184,1.0821626,32.88200782893685,30.17592,37.166096,10.09775499999984
42,466,6C(20%)-4.5C,13.0,0.017110299,1.0824661,1.0824354,32.999864608352965,30.290617,37.291473,10.097533333333315
42,466,6C(20%)-4.5C,14.0,0.017113881,1.0825015,1.082454,32.960222528708066,30.450701,37.243458,10.096793333333334
42,466,6C(20%)-4.5C,15.0,0.017103355,1.082746,1.0826248,33.075688868670966,30.65275,37.130348,10.0973083333333
42,466,6C(20%)-4.5C,16.0,0.017172391,1.0827496,1.0826764,33.085313515923524,30.454834,37.272789,10.181021666666492
42,466,6C(20%)-4.5C,17.0,0.017064065,1.0829742,1.0829515,33.13915020334936,30.713051,37.64098,10.0972616666666
42,466,6C(20%)-4.5C,18.0,0.017058697,1.0831919,1.0830559,33.262123313771504,30.625237,37.435555,10.096938333333432
42,466,6C(20%)-4.5C,19.0,0.017205814,1.0829538,1.0829142,33.12343134542585,30.204964,37.458271,10.097491666666853
42,466,6C(20%)-4.5C,20.0,0.017068295,1.0832679,1.083208,33.209673736220466,30.656807,37.547543,10.098051666666288
42,466,6C(20%)-4.5C,21.0,0.017105861,1.083511,1.0834366,33.31929253453692,30.391161,37.920124,10.18027499999977
42,466,6C(20%)-4.5C,22.0,0.017187828,1.0833557,1.0832307,33.04171062805363,30.202131,37.307449,10.097259999999855
42,466,6C(20%)-4.5C,23.0,0.017170746,1.0833125,1.0832175,32.99043548086128,30.331913,37.472034,10.096991666666872
42,466,6C(20%)-4.5C,24.0,0.017144544,1.083361,1.083303,32.973712417934294,29.945013,37.825069,10.18056666666671
42,466,6C(20%)-4.5C,25.0,0.01718327,1.0831283,1.0830675,32.764758532733204,29.886061,37.449299,10.097076666666544
42,466,6C(20%)-4.5C,26.0,0.017140143,1.0836191,1.0835464,33.07341877305532,30.416302,37.833385,10.097063333333548
42,466,6C(20%)-4.5C,27.0,0.017053025,1.0838059,1.0837058,33.20346496044299,30.806005,37.702438,10.18081333333345
42,466,6C(20%)-4.5C,28.0,0.017134685,1.0834332,1.0833554,33.04860120263971,30.37044,37.598331,10.180236666666557
42,466,6C(20%)-4.5C,29.0,0.017119288,1.0836746,1.0835786,33.22863829498771,30.492973,37.709118,10.180513333333268
42,466,6C(20%)-4.5C,30.0,0.01719963,1.0838207,1.0837357,33.107033271311465,30.291801,37.528404,10.097178333333675
42,466,6C(20%)-4.5C,31.0,0.017253343,1.0834792,1.0834588,32.89462489288632,30.319023,37.641121,10.180500000000272
42,466,6C(20%)-4.5C,32.0,0.01712143,1.0836158,1.0835294,33.01930945269175,30.620853,37.459038,10.097275000000081
42,466,6C(20%)-4.5C,33.0,0.01717425,1.0835246,1.083447,32.905139571906275,30.076687,37.267643,10.097245000000111
42,466,6C(20%)-4.5C,34.0,0.01712398,1.0834616,1.0834163,32.85630896126486,30.497322,37.4007,10.097266666666837
42,466,6C(20%)-4.5C,35.0,0.01719288,1.0833144,1.0832171,32.856271093227114,29.934484,36.982304,10.185623333333448
42,466,6C(20%)-4.5C,36.0,0.017343357,1.0834392,1.0833966,32.834654120129855,29.904057,37.342274,10.179985000000064
42,466,6C(20%)-4.5C,37.0,0.017153962,1.0837409,1.0836862,33.12482082446386,30.543888,37.753754,10.097091666666772
42,466,6C(20%)-4.5C,38.0,0.017153841,1.0838761,1.083863,33.284066887666924,30.255074,37.684578,10.180960000000292
42,466,6C(20%)-4.5C,39.0,0.017182596,1.0840269,1.0839521,33.25529601266831,30.268396,37.821587,10.18030166666625
42,466,6C(20%)-4.5C,40.0,0.017140245,1.0841103,1.0840374,33.335661789808874,30.565434,38.351879,10.180225000000307
42,466,6C(20%)-4.5C,41.0,0.016997622,1.0842109,1.0841106,33.41113151692308,31.028824,38.44825,10.096930000000187
42,466,6C(20%)-4.5C,42.0,0.017144725,1.0837476,1.0836917,32.99556946707991,30.321814,38.009277,10.097276666666342
42,466,6C(20%)-4.5C,43.0,0.01710506,1.0839632,1.0838671,33.28772233806137,30.801451,38.049416,10.097173333333437
42,466,6C(20%)-4.5C,44.0,0.017098203,1.083986,1.0839486,33.42472994598903,30.501526,37.978859,10.097051666666811
42,466,6C(20%)-4.5C,45.0,0.017236669,1.0837078,1.0836403,33.106898563535935,30.317116,37.898735,10.097135000000224
42,466,6C(20%)-4.5C,46.0,0.01720139,1.0839821,1.0838839,33.29399708688908,30.439171,37.985943,10.097040000000076
42,466,6C(20%)-4.5C,47.0,0.017263332,1.0841814,1.0840735,33.26945543450474,30.011967,37.904465,10.097665000000173
42,466,6C(20%)-4.5C,48.0,0.017351368,1.0834765,1.0834481,32.82754050081695,30.075491,37.815392,10.097618333333715
42,466,6C(20%)-4.5C,49.0,0.017247586,1.0836756,1.0836968,33.040161554257125,30.217482,37.873135,10.180646666666629
42,466,6C(20%)-4.5C,50.0,0.017244533,1.083831,1.0837798,33.0854056121309,30.134817,38.101902,10.180381666666653
42,466,6C(20%)-4.5C,51.0,0.017233782,1.0838056,1.0837672,33.02892898309174,30.416779,38.255009,10.097358333333492
42,466,6C(20%)-4.5C,52.0,0.017109338,1.0838193,1.0837336,33.18494584423667,30.680674,37.955917,10.180258333333283
42,466,6C(20%)-4.5C,53.0,0.017261256,1.08386,1.0837412,33.13504715946584,30.215481,37.952305,10.097173333332952
42,466,6C(20%)-4.5C,54.0,0.017283283,1.0837108,1.0836931,33.07222725940757,30.329685,38.18425,10.097435000000406
42,466,6C(20%)-4.5C,55.0,0.017199023,1.0838863,1.0838016,33.218279719128304,30.441992,38.205635,10.180355000000175
42,466,6C(20%)-4.5C,56.0,0.01716912,1.0835658,1.083544,33.044158219412715,30.264141,37.884598,10.09745333333267
42,466,6C(20%)-4.5C,57.0,0.017258132,1.083511,1.0834087,32.94278444453505,30.288559,37.860832,10.180289999999998
42,466,6C(20%)-4.5C,58.0,0.017355932,1.083424,1.0834219,32.97627984828705,29.589365,37.829807,10.1804449999996
42,466,6C(20%)-4.5C,59.0,0.017361218,1.0834403,1.0833837,32.87970348058251,29.755823,37.994289,10.097325000000032
42,466,6C(20%)-4.5C,60.0,0.017234236,1.0835505,1.0835482,32.99499510089502,30.226728,38.145168,10.180698333333323
42,466,6C(20%)-4.5C,61.0,0.017215384,1.0837697,1.0837502,33.23080201970054,30.471861,38.26469,10.180634999999892
42,466,6C(20%)-4.5C,62.0,0.017295737,1.083514,1.0834944,33.02305580627454,30.192533,38.144829,10.181180000000555
42,466,6C(20%)-4.5C,63.0,0.017245278,1.0835736,1.0835187,33.03061399278844,30.387077,38.067493,10.097254999999617
42,466,6C(20%)-4.5C,64.0,0.017301328,1.08356,1.083445,33.084314316506436,29.957508,37.882465,10.180411666666624
42,466,6C(20%)-4.5C,65.0,0.017245838,1.0835377,1.0835054,33.06927469435475,30.215313,38.269653,10.180513333333268
42,466,6C(20%)-4.5C,66.0,0.017236028,1.0839138,1.0838493,33.332388538769045,30.567293,38.651558,10.18064000000013
