cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
24,495,4.8C(80%)-4.8C,1.0,0.017436815,1.0641111,1.0639789,29.98928522305758,28.731987,31.409079,10.09466666666655
24,495,4.8C(80%)-4.8C,2.0,0.017488673,1.0677338,1.0679682,30.33726498736309,28.355844,34.424259,10.0081299999998
24,495,4.8C(80%)-4.8C,3.0,0.017183732,1.068884,1.0691004,30.182929075503313,29.171883,31.334652,10.093038333333244
24,495,4.8C(80%)-4.8C,4.0,0.01726659,1.0694261,1.0696262,29.961712754400622,27.974586,32.30983,10.008183333333243
24,495,4.8C(80%)-4.8C,5.0,0.017360577,1.0709345,1.0712154,30.607141539232114,27.890221,32.272636,10.092644999999902
24,495,4.8C(80%)-4.8C,6.0,0.017074909,1.0705402,1.0707663,30.165552341005938,29.57263,30.982372,10.092468333333333
24,495,4.8C(80%)-4.8C,7.0,0.017137634,1.0705525,1.0707738,29.901819198647352,28.766165,31.329636,10.008138333333287
24,495,4.8C(80%)-4.8C,8.0,0.017274695,1.0708132,1.071095,30.237739464226255,28.497328,33.801342,10.008261666666659
24,495,4.8C(80%)-4.8C,9.0,0.017087562,1.0707124,1.0709443,29.81697959154934,28.941025,30.671368,10.008094999999836
24,495,4.8C(80%)-4.8C,10.0,0.017252095,1.0708447,1.0710604,29.79339227956085,28.389782,31.864714,10.09294333333334
24,495,4.8C(80%)-4.8C,11.0,0.016898016,1.0710356,1.0713584,30.19663823344659,28.795809,31.423052,10.008105000000068
24,495,4.8C(80%)-4.8C,12.0,0.017015222,1.0709695,1.0712141,29.720871510271145,28.517622,31.359179,10.00840166666676
24,495,4.8C(80%)-4.8C,13.0,0.016895536,1.0710928,1.0713692,30.1000662462058,27.915926,32.071239,10.092958333333323
24,495,4.8C(80%)-4.8C,14.0,0.016861759,1.0716326,1.0718962,30.4148697264152,29.083336,31.261015,10.007964999999967
24,495,4.8C(80%)-4.8C,15.0,0.016929651,1.0715916,1.071841,30.168904362184975,28.74758,31.946096,10.092628333333172
24,495,4.8C(80%)-4.8C,16.0,0.016897405,1.0713009,1.0715247,30.386853331922133,27.333973,36.811321,10.092631666666906
24,495,4.8C(80%)-4.8C,17.0,0.016840158,1.0717885,1.0720402,30.3253115125418,28.733627,31.782578,10.092671666666865
