cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
29,498,4.9C(69%)-4.25C,1.0,0.017143238,1.0701463,1.0699197,33.41938307679322,30.781199,37.575756,10.18139333333335
29,498,4.9C(69%)-4.25C,2.0,0.017144648,1.0722121,1.0725043,33.048010392040645,30.098085,37.012123,10.097871666666713
29,498,4.9C(69%)-4.25C,3.0,0.017125197,1.0734949,1.0740113,33.330041861781865,30.551487,37.6395,10.181245000000006
29,498,4.9C(69%)-4.25C,4.0,0.0170254,1.0740008,1.0743943,33.50914103842876,30.803997,37.795395,10.098283333333287
29,498,4.9C(69%)-4.25C,5.0,0.016981995,1.0727082,1.0746225,33.342076506722634,30.606911,37.425266,10.097658333333433
29,498,4.9C(69%)-4.25C,6.0,0.01699084,1.0746535,1.0751919,33.43699025379432,30.745941,37.589333,10.097846666666737
29,498,4.9C(69%)-4.25C,7.0,0.01692583,1.0751619,1.0756115,33.53113105303036,30.732454,37.794746,10.097815000000022
29,498,4.9C(69%)-4.25C,8.0,0.017075118,1.0748535,1.0753247,32.955954189143334,30.139469,37.147488,10.181685000000046
29,498,4.9C(69%)-4.25C,9.0,0.016989624,1.0753908,1.0758957,33.28125929620032,30.447144,37.504112,10.18119333333331
29,498,4.9C(69%)-4.25C,10.0,0.016923536,1.0757619,1.0762185,33.25332852825546,30.573275,37.177448,10.097889999999946
29,498,4.9C(69%)-4.25C,11.0,0.017064324,1.0754458,1.0760227,33.00852548590384,30.201004,37.126675,10.097811666666773
29,498,4.9C(69%)-4.25C,12.0,0.016965687,1.0760735,1.0765954,33.1886558697124,30.234175,37.162544,10.181261666666735
29,498,4.9C(69%)-4.25C,13.0,0.016930262,1.076438,1.0768864,33.31606857779636,30.392757,37.252258,10.098379999999937
29,498,4.9C(69%)-4.25C,14.0,0.016983652,1.0762839,1.0768394,33.19295331829779,30.380527,37.297661,10.09781166666653
29,498,4.9C(69%)-4.25C,15.0,0.016934887,1.0766425,1.0771252,33.41307626360552,30.664289,37.386566,10.097936666666646
29,498,4.9C(69%)-4.25C,16.0,0.016941605,1.0768027,1.0772126,33.294293285475824,30.397316,37.106293,10.097776666666809
29,498,4.9C(69%)-4.25C,17.0,0.016991433,1.0767198,1.0772059,33.379704754251755,30.667433,37.620029,10.097779999999814
29,498,4.9C(69%)-4.25C,18.0,0.016874265,1.0770984,1.077522,33.661266450127854,30.799252,37.876892,10.097980000000097
29,498,4.9C(69%)-4.25C,19.0,0.016844191,1.0768629,1.0773381,33.362548810212694,30.35257,37.323837,10.180888333333133
29,498,4.9C(69%)-4.25C,20.0,0.016926682,1.0771827,1.077634,33.5011048577478,30.674234,37.780888,10.09782000000026
