cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
34,499,5.2C(66%)-3.5C,1.0,0.017780021,1.0652034,1.0649502,33.17994504059653,30.827877,37.041748,10.18068333333334
34,499,5.2C(66%)-3.5C,2.0,0.017662423,1.0684291,1.0688509,33.17965742638293,30.58234,37.212944,10.181488333333498
34,499,5.2C(66%)-3.5C,3.0,0.017717967,1.0701718,1.0694284,33.31025174771014,30.877266,37.577946,10.181059999999949
34,499,5.2C(66%)-3.5C,4.0,0.017531345,1.0713124,1.0716448,33.467356138252796,31.083252,37.376801,10.18060666666667
34,499,5.2C(66%)-3.5C,5.0,0.01758872,1.0721631,1.072331,33.45335622704504,30.819157,37.284306,10.09702833333334
34,499,5.2C(66%)-3.5C,6.0,0.017557289,1.0725219,1.0726991,33.362769176916586,30.749161,37.441265,10.180391666666885
34,499,5.2C(66%)-3.5C,7.0,0.017476261,1.0729371,1.0730579,33.37569074545453,30.900724,37.356506,10.180443333333338
34,499,5.2C(66%)-3.5C,8.0,0.017551722,1.0728472,1.0718056,33.097958505025176,30.371235,37.155445,10.180716666666559
34,499,5.2C(66%)-3.5C,9.0,0.017558023,1.0732914,1.0734524,33.09194157864245,30.525599,37.270756,10.181098333333162
34,499,5.2C(66%)-3.5C,10.0,0.017508421,1.0735034,1.0736306,33.16182453411961,30.725456,37.340385,10.180753333333268
34,499,5.2C(66%)-3.5C,11.0,0.017603336,1.0734615,1.0736417,32.96413728666669,30.133131,37.202824,10.097406666666696
34,499,5.2C(66%)-3.5C,12.0,0.017553734,1.0738405,1.0740285,33.073750482529114,30.289171,37.252735,10.181125000000126
34,499,5.2C(66%)-3.5C,13.0,0.017478479,1.0742048,1.0730932,33.31680107385889,30.687984,37.525917,10.180778333333485
34,499,5.2C(66%)-3.5C,14.0,0.01750844,1.0742021,1.0743284,33.26560342521006,30.540054,37.525684,10.180633333333146
34,499,5.2C(66%)-3.5C,15.0,0.017490227,1.0744359,1.0745227,33.38845749657539,30.687773,37.783695,10.180951666666564
34,499,5.2C(66%)-3.5C,16.0,0.017424563,1.0745331,1.0746605,33.39587449110922,30.86351,37.690937,10.097793333333296
34,499,5.2C(66%)-3.5C,17.0,0.017526407,1.0745261,1.0746123,33.38102240563629,30.681837,37.70652,10.181070000000181
34,499,5.2C(66%)-3.5C,18.0,0.017426465,1.0747694,1.0736455,33.614275315922455,31.007097,37.961067,10.18071166666632
34,499,5.2C(66%)-3.5C,19.0,0.017337065,1.0746344,1.0747035,33.45828580217929,30.855494,37.49662,10.180946666666811
