cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
31,492,5.2C(37%)-4.5C,1.0,0.01775966,1.0695767,1.0695118,31.719241238930685,30.045654,34.264702,10.180156666666639
31,492,5.2C(37%)-4.5C,2.0,0.01768863,1.0727893,1.0732793,31.512931310373443,29.662792,34.185276,10.096976666666645
31,492,5.2C(37%)-4.5C,3.0,0.017703837,1.0744764,1.0749165,31.70055185439328,30.068375,34.631107,10.18026333333352
31,492,5.2C(37%)-4.5C,4.0,0.017600309,1.07557,1.0760304,31.834585871404418,30.093866,34.430973,10.096593333333294
31,492,5.2C(37%)-4.5C,5.0,0.017663617,1.0747935,1.0765644,31.615444830665524,29.728764,34.352798,10.180268333333515
31,492,5.2C(37%)-4.5C,6.0,0.017587544,1.076894,1.0771931,31.742942478188017,29.999996,34.654644,10.180319999999968
31,492,5.2C(37%)-4.5C,7.0,0.017498765,1.0773573,1.0775844,31.835689722407945,30.170414,34.505917,10.179819999999987
31,492,5.2C(37%)-4.5C,8.0,0.017590331,1.077413,1.0776178,31.585106657240804,29.779688,34.42234,10.09647166666667
31,492,5.2C(37%)-4.5C,9.0,0.017525068,1.0778873,1.0780863,31.712287809401698,30.045723,34.570259,10.179931666666622
31,492,5.2C(37%)-4.5C,10.0,0.017472312,1.0781277,1.0783074,31.73012280000007,30.067657,34.33556,10.096483333333405
31,492,5.2C(37%)-4.5C,11.0,0.017566985,1.0781013,1.0782793,31.555933747058877,29.719738,34.568676,10.18034333333344
31,492,5.2C(37%)-4.5C,12.0,0.017484654,1.0784453,1.0786407,31.68826378098468,29.950802,34.568619,10.096668333333461
31,492,5.2C(37%)-4.5C,13.0,0.01745053,1.0786265,1.0787601,31.640448760814277,30.180008,34.258884,10.0963883333335
31,492,5.2C(37%)-4.5C,14.0,0.017555313,1.0784801,1.0787208,31.579976013445325,29.820999,34.606899,10.180493333333288
