cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
6,511,3.6C(30%)-6C,1.0,0.017036749,1.0648429,1.0651802,32.60707301778806,29.693878,36.859024,10.242131666666683
6,511,3.6C(30%)-6C,2.0,0.016829265,1.0678988,1.0687391,32.51652099278276,29.368935,36.781853,10.17572999999999
6,511,3.6C(30%)-6C,3.0,0.016633883,1.0692575,1.0702139,33.06006318001734,29.623549,36.834549,10.249743333333269
6,511,3.6C(30%)-6C,4.0,0.016417889,1.0703237,1.0712186,32.69151773355685,29.539473,37.074684,10.234249999999884
6,511,3.6C(30%)-6C,5.0,0.016306423,1.0704954,1.0713428,33.08259665284413,29.906717,37.005981,10.15275500000013
6,511,3.6C(30%)-6C,6.0,0.016383279,1.0710168,1.0717576,33.12977904653326,29.784008,36.816265,10.160635000000184
6,511,3.6C(30%)-6C,7.0,0.016278753,1.0714978,1.072253,33.04506988199693,29.478727,36.858868,10.153785000000061
6,511,3.6C(30%)-6C,8.0,0.016227992,1.0715748,1.0722264,33.08694578656939,29.473709,36.735523,10.232406666666794
6,511,3.6C(30%)-6C,9.0,0.016270088,1.0716891,1.072341,32.82725803077882,29.548246,36.727638,10.242513333333287
6,511,3.6C(30%)-6C,10.0,0.016193038,1.0717726,1.0724788,32.79538067474489,29.484209,36.922344,10.23836999999985
6,511,3.6C(30%)-6C,11.0,0.016245974,1.071557,1.0721933,32.76358014983926,29.607433,36.633442,10.160270000000066
6,511,3.6C(30%)-6C,12.0,0.016134661,1.0717545,1.0724114,32.63588536273815,29.538387,36.450584,10.238501666666707
6,511,3.6C(30%)-6C,13.0,0.016073581,1.0718867,1.0725312,32.6939098374417,29.406687,36.789345,10.23472166666664
6,511,3.6C(30%)-6C,14.0,0.016111404,1.0717238,1.0722629,32.87674445405034,29.695692,36.840851,10.23859333333312
6,511,3.6C(30%)-6C,15.0,0.016006352,1.0719169,1.0724429,32.756871296874884,29.668875,36.822155,10.146995000000121
6,511,3.6C(30%)-6C,16.0,0.015978072,1.0718328,1.0723234,33.21478265353888,29.440521,36.690769,10.146179999999974
6,511,3.6C(30%)-6C,17.0,0.016050756,1.0714817,1.0720124,33.08522175475425,29.819021,36.881832,10.239486666666926
6,511,3.6C(30%)-6C,18.0,0.015936039,1.0715455,1.0720856,32.95434862483038,29.653837,36.946136,10.14855499999976
6,511,3.6C(30%)-6C,19.0,0.015917439,1.071559,1.0720655,33.50212553055554,29.465763,36.977806,10.145100000000093
6,511,3.6C(30%)-6C,20.0,0.015997391,1.0711694,1.0717537,33.19241861951219,29.726189,36.978657,10.242369999999937
6,511,3.6C(30%)-6C,21.0,0.015887076,1.0712355,1.0717922,33.23857542318849,29.572468,37.171597,10.230641666666877
6,511,3.6C(30%)-6C,22.0,0.015860505,1.0710014,1.0715176,32.99147980949201,29.476734,37.124771,10.151206666666743
6,511,3.6C(30%)-6C,23.0,0.015963061,1.0707191,1.0712464,32.82831656100882,29.634552,36.983822,10.24131833333328
6,511,3.6C(30%)-6C,24.0,0.015855536,1.0707182,1.0712163,32.97789814356162,29.678886,37.111412,10.147703333333387
6,511,3.6C(30%)-6C,25.0,0.015828919,1.0703763,1.0708883,32.70151174860339,29.6973,36.952507,10.14885000000019
6,511,3.6C(30%)-6C,26.0,0.01584916,1.0702931,1.0708908,32.44072691746909,29.547041,37.051708,10.150690000000274
6,511,3.6C(30%)-6C,27.0,0.015873848,1.0702578,1.0707636,32.79734572054099,29.755545,37.025356,10.23958500000008
6,511,3.6C(30%)-6C,28.0,0.01582434,1.069893,1.0704046,32.70918482051283,29.684715,37.073475,10.23223833333371
6,511,3.6C(30%)-6C,29.0,0.015842535,1.0699781,1.0704691,32.72636993095088,29.654598,37.273964,10.151928333333247
6,511,3.6C(30%)-6C,30.0,0.015822956,1.0697352,1.0702686,32.81807120568332,29.711319,37.330772,10.238118333333599
6,511,3.6C(30%)-6C,31.0,0.015840091,1.0693433,1.0698671,32.442014214887685,29.589203,37.110958,10.235451666666874
6,511,3.6C(30%)-6C,32.0,0.015819654,1.0693073,1.0698721,32.49797414295535,29.519306,36.924675,10.153290000000077
6,511,3.6C(30%)-6C,33.0,0.015799379,1.0692097,1.069787,32.47242084888578,29.27923,37.200661,10.152951666666194
6,511,3.6C(30%)-6C,34.0,0.015910696,1.0687326,1.0692831,32.36605000343641,29.43713,36.905964,10.247713333333376
6,511,3.6C(30%)-6C,35.0,0.015820203,1.0687811,1.0693512,32.474445109855694,29.188963,37.154533,10.240486666666888
6,511,3.6C(30%)-6C,36.0,0.015754703,1.0686378,1.0691968,32.45159138292382,29.461832,37.150013,10.157343333333362
6,511,3.6C(30%)-6C,37.0,0.015842114,1.0682876,1.0688694,32.280285036848724,29.444548,37.162781,10.246013333333638
6,511,3.6C(30%)-6C,38.0,0.015771732,1.0683286,1.068827,32.51173043110508,29.587618,37.56361,10.242866666666911
6,511,3.6C(30%)-6C,39.0,0.015723167,1.0681318,1.0686588,32.48193092812699,30.257959,37.428028,10.158918333332986
