cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
0,300,1C(4%)-6C,1.0,0.017542101,1.0675609,1.0680572,30.3635449709479,28.999689,31.487127,10.332668333333277
0,300,1C(4%)-6C,2.0,0.017505454,1.0698104,1.0700541,29.160559781472653,26.734909,31.66193,10.180049999999998
0,300,1C(4%)-6C,3.0,0.017570902,1.071287,1.0719095,29.711383544313733,28.086988,31.111683,10.308321666666597
0,300,1C(4%)-6C,4.0,0.017263489,1.0726261,1.072965,30.235231855232133,28.464998,31.539034,10.276183333333513
0,300,1C(4%)-6C,5.0,0.017489189,1.0714829,1.0719097,29.48176901489034,27.695206,31.414228,10.263641666666809
0,300,1C(4%)-6C,6.0,0.017163873,1.0729553,1.0732948,30.1557294996104,28.780985,31.646267,10.192626666666667
0,300,1C(4%)-6C,7.0,0.017006202,1.0728406,1.0735837,30.347167021326996,28.949301,31.585262,10.268855000000137
0,300,1C(4%)-6C,8.0,0.017519319,1.0708085,1.0720392,29.093283282091914,27.254005,30.755775,10.207951666666485
0,300,1C(4%)-6C,9.0,0.017022504,1.0729717,1.0732112,29.95222875077644,28.634039,31.257359,10.285419999999915
0,300,1C(4%)-6C,10.0,0.016943973,1.0730203,1.0733572,30.023263181675883,27.823721,31.303814,10.189893333333263
0,300,1C(4%)-6C,11.0,0.017272903,1.0717062,1.0720562,29.017101706976693,27.259531,31.480631,10.325721666666746
0,300,1C(4%)-6C,12.0,0.016784677,1.0727481,1.0730482,29.95677927329683,28.420038,31.816372,10.199691666666574
0,300,1C(4%)-6C,13.0,0.01661882,1.0728774,1.0730333,29.760144147566688,27.875488,32.263004,10.196733333333395
0,300,1C(4%)-6C,14.0,0.017097674,1.0719038,1.0723603,29.25629603677627,27.303659,31.247015,10.244680000000033
0,300,1C(4%)-6C,15.0,0.016726129,1.0725317,1.0729095,30.22676873946959,28.577196,32.248196,10.289146666666541
0,300,1C(4%)-6C,16.0,0.016600415,1.0721495,1.0722783,29.624759180327885,27.676809,31.96641,10.292594999999952
0,300,1C(4%)-6C,17.0,0.016958876,1.0718372,1.0721682,29.555286487219217,27.119947,32.004845,10.2462950000001
0,300,1C(4%)-6C,18.0,0.016608132,1.0722153,1.0724574,30.421775268842207,28.929228,32.062881,10.280558333333465
0,300,1C(4%)-6C,19.0,0.016583446,1.0716516,1.07183,29.454506717848727,27.065695,31.744211,10.210161666666682
0,300,1C(4%)-6C,20.0,0.016803086,1.0716367,1.0721538,30.008927421012192,28.041809,31.865427,10.310776666666788
0,300,1C(4%)-6C,21.0,0.016593076,1.071749,1.0721238,30.458083104895145,28.964241,31.791096,10.292108333333454
0,300,1C(4%)-6C,22.0,0.016778117,1.0703902,1.0706863,29.528290828772437,26.974333,31.183062,10.27852166666659
0,300,1C(4%)-6C,23.0,0.016838765,1.0709001,1.0712503,29.80829550465112,28.170853,31.647417,10.325721666666505
0,300,1C(4%)-6C,24.0,0.016642379,1.069687,1.0715271,30.463950215027996,29.318232,31.677229,10.314268333333409
0,300,1C(4%)-6C,25.0,0.016930906,1.069568,1.070012,29.374673023492562,27.264421,31.752684,10.191048333333553
0,300,1C(4%)-6C,26.0,0.016707607,1.069141,1.0710336,30.10870158763694,28.768501,31.599731,10.323723333333328
0,300,1C(4%)-6C,27.0,0.016655333,1.0708926,1.0713403,30.61927900798088,29.111752,32.400795,10.205425000000105
0,300,1C(4%)-6C,28.0,0.017057173,1.069304,1.0695125,29.250609448517956,28.003843,31.473211,10.346558333333329
0,300,1C(4%)-6C,29.0,0.016545905,1.0702941,1.0704086,30.447803146417435,28.963934,31.994564,10.300878333333337
0,300,1C(4%)-6C,30.0,0.016582202,1.0700471,1.0689889,30.328327232800028,28.003355,31.814205,10.301681666666505
0,300,1C(4%)-6C,31.0,0.017059151,1.0669823,1.0677648,29.27516773050195,27.646212,31.632881,10.291213333333628
0,300,1C(4%)-6C,32.0,0.016641296,1.0695829,1.0696734,30.333969221960835,28.689503,32.660965,10.302904999999736
0,300,1C(4%)-6C,33.0,0.016423751,1.0640901,1.069556,29.84487705007947,27.32712,32.677193,10.279684999999882
0,300,1C(4%)-6C,34.0,0.017008195,1.0688775,1.0692738,29.542129328517106,27.075228,32.539703,10.368791666666706
0,300,1C(4%)-6C,35.0,0.016515683,1.0686264,1.0688097,30.115922595559052,27.761589,32.743534,10.226248333333448
0,300,1C(4%)-6C,36.0,0.01647092,1.0679551,1.068133,29.23231627661228,27.191139,32.348022,10.345966666666694
0,300,1C(4%)-6C,37.0,0.016796993,1.0682455,1.0684201,29.840597364854265,27.151005,32.370747,10.276276666666671
0,300,1C(4%)-6C,38.0,0.016437978,1.0680825,1.0682353,30.575514677067083,28.687674,32.629967,10.320198333333247
0,300,1C(4%)-6C,39.0,0.016570957,1.0671875,1.0661631,29.617688371271534,27.353794,31.942955,10.359751666667096
0,300,1C(4%)-6C,40.0,0.016723298,1.0674747,1.0675644,30.18967084784309,28.461576,31.54253,10.354238333333342
0,300,1C(4%)-6C,41.0,0.016668085,1.0676078,1.0675573,30.662339585231788,29.041611,32.338337,10.23079166666624
0,300,1C(4%)-6C,42.0,0.016722988,1.0656334,1.0658481,29.621308220484746,27.631691,32.579319,10.293693333333067
0,300,1C(4%)-6C,43.0,0.016672911,1.0666317,1.0667715,30.453044962025263,29.259834,32.513649,10.332328333333619
0,300,1C(4%)-6C,44.0,0.016468678,1.0665852,1.0667198,30.8863812450119,29.233692,33.053284,10.235146666666454
0,300,1C(4%)-6C,45.0,0.017096668,1.0644711,1.0646503,29.242218247863253,27.401533,31.838638,10.382503333333686
0,300,1C(4%)-6C,46.0,0.016583575,1.0656902,1.0653819,30.439173058914744,28.754614,32.295574,10.264203333333231
0,300,1C(4%)-6C,47.0,0.016470853,1.065369,1.0653222,30.468750776255717,28.667372,32.46587,10.34946000000006
0,300,1C(4%)-6C,48.0,0.017111024,1.0634396,1.0636086,29.184321394573658,27.32275,31.958752,10.434446666666675
0,300,1C(4%)-6C,49.0,0.016622119,1.064512,1.0634657,30.393248862313136,28.974863,32.406044,10.343498333333507
0,300,1C(4%)-6C,50.0,0.01649111,1.0644451,1.0632498,30.050741017801833,27.72463,32.81686,10.340031666666619
0,300,1C(4%)-6C,51.0,0.017120339,1.0633662,1.0610597,29.492495797266432,27.776876,31.485163,10.418196666666578
0,300,1C(4%)-6C,52.0,0.016710384,1.0640059,1.0641606,30.530629380579466,28.597179,32.722363,10.348174999999658
0,300,1C(4%)-6C,53.0,0.01656403,1.0637848,1.0637969,30.07289223805727,27.90691,33.194378,10.330373333333409
0,300,1C(4%)-6C,54.0,0.01703334,1.0626218,1.0617384,29.771870288329467,27.418655,32.106064,10.43564666666692
0,300,1C(4%)-6C,55.0,0.016652452,1.0626725,1.0616949,30.59099062781682,29.376139,32.326992,10.359373333333254
0,300,1C(4%)-6C,56.0,0.016587298,1.05861,1.0612283,29.72781216205843,27.310768,32.458851,10.393061666666958
0,300,1C(4%)-6C,57.0,0.016957976,1.0583129,1.0621583,29.985550927536252,28.268034,32.433487,10.364403333333515
0,300,1C(4%)-6C,58.0,0.016682731,1.0618098,1.0619836,30.74598577156178,28.172363,33.972218,10.269008333333963
0,300,1C(4%)-6C,59.0,0.016629722,1.0581099,1.060012,29.24439771064815,27.180607,32.364216,10.441751666666823
0,300,1C(4%)-6C,60.0,0.016885346,1.0587999,1.0607288,30.150483678321613,28.824879,32.220104,10.34441166666705
0,300,1C(4%)-6C,61.0,0.016689343,1.0569034,1.0593362,30.688930608255472,29.293289,33.025082,10.411485000000296
0,300,1C(4%)-6C,62.0,0.017074103,1.0576382,1.057404,29.30007960480843,27.390312,31.695267,10.446675000000202
0,300,1C(4%)-6C,63.0,0.016934011,1.055727,1.0582646,30.151249093536105,28.947863,31.797255,10.374954999999803
0,300,1C(4%)-6C,64.0,0.016780367,1.0566783,1.058264,30.562077521212114,27.29104,33.251572,10.45032666666666
