cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
35,463,5.2C(71%)-3C,1.0,0.017559756,1.0651734,1.0651143,33.248120511354145,30.494907,37.805176,10.097229999999884
35,463,5.2C(71%)-3C,2.0,0.017460613,1.0685115,1.0687217,33.63492195969123,30.769789,38.267139,10.097310000000046
35,463,5.2C(71%)-3C,3.0,0.017458085,1.0698155,1.0690631,33.627338705084675,30.715918,38.347214,10.09698833333338
35,463,5.2C(71%)-3C,4.0,0.017360581,1.0707515,1.0710312,33.621011525295025,30.837019,38.150326,10.096653333333233
35,463,5.2C(71%)-3C,5.0,0.01731734,1.0715419,1.0717659,33.787312801886905,30.893965,38.287575,10.18012333333342
35,463,5.2C(71%)-3C,6.0,0.017314477,1.0717274,1.0719614,33.56750083221472,30.57225,38.219742,10.180391666666644
35,463,5.2C(71%)-3C,7.0,0.017253922,1.0719314,1.0722138,33.481301164371814,30.566032,38.032131,10.180005000000044
35,463,5.2C(71%)-3C,8.0,0.017186666,1.0721642,1.071243,33.475459075551804,30.470974,38.154171,10.096883333333244
35,463,5.2C(71%)-3C,9.0,0.017226752,1.0723188,1.0725707,33.354193310258545,30.345137,38.039913,10.180736666666538
35,463,5.2C(71%)-3C,10.0,0.017195296,1.0723691,1.0727148,33.3616012871708,30.496538,38.310947,10.096881666666741
35,463,5.2C(71%)-3C,11.0,0.017154232,1.0726663,1.0729617,33.32620857890217,30.252348,38.102867,10.097175000000183
35,463,5.2C(71%)-3C,12.0,0.01717172,1.0728242,1.0730947,33.28007505673153,30.109505,38.065784,10.18087666666664
35,463,5.2C(71%)-3C,13.0,0.01711964,1.0730594,1.0721114,33.5778862171718,30.55574,38.472561,10.097228333333382
35,463,5.2C(71%)-3C,14.0,0.017059935,1.0732361,1.0734919,33.68215676460621,30.586386,38.414341,10.0971616666667
35,463,5.2C(71%)-3C,15.0,0.017068267,1.0732899,1.073614,33.62473945071611,30.562853,38.526398,10.097828333333261
35,463,5.2C(71%)-3C,16.0,0.017028134,1.0734564,1.073752,33.756279393009386,30.879448,38.75346,10.180738333333284
35,463,5.2C(71%)-3C,17.0,0.017057119,1.0735391,1.0737526,33.702937421186526,30.604841,38.524834,10.180324999999721
35,463,5.2C(71%)-3C,18.0,0.0170389,1.0735686,1.0726341,33.718756521150574,30.739637,38.65131,10.18041499999963
35,463,5.2C(71%)-3C,19.0,0.016969517,1.0736747,1.0739255,33.74545269958853,30.926025,38.595173,10.180346666666447
35,463,5.2C(71%)-3C,20.0,0.017042592,1.0736669,1.0739135,33.66868564906311,30.664061,38.511841,10.180735000000277
35,463,5.2C(71%)-3C,21.0,0.017010305,1.0736623,1.0738977,33.65889597073567,30.824852,38.371918,10.180559999999726
35,463,5.2C(71%)-3C,22.0,0.016986197,1.0737896,1.0741016,33.78982212222231,30.988995,38.529613,10.09742499999993
35,463,5.2C(71%)-3C,23.0,0.017053047,1.0736495,1.0726589,33.49706674679217,30.517124,38.280529,10.180628333333395
35,463,5.2C(71%)-3C,24.0,0.017069042,1.0736163,1.0738027,33.2819747909557,30.322895,37.899559,10.09715666666695
35,463,5.2C(71%)-3C,25.0,0.017072329,1.0736737,1.0739851,33.36392471489365,30.32551,38.181694,10.097521666666823
35,463,5.2C(71%)-3C,26.0,0.017077174,1.0736533,1.0739892,33.41575355798323,30.444786,38.251259,10.097428333333422
35,463,5.2C(71%)-3C,27.0,0.017087391,1.0737894,1.0740583,33.591284896258486,30.530399,38.352882,10.181243333333502
35,463,5.2C(71%)-3C,28.0,0.016994718,1.0738971,1.0742311,33.71710374663293,30.720186,38.518787,10.097000000000117
35,463,5.2C(71%)-3C,29.0,0.017050017,1.0739019,1.0741155,33.605081408557105,30.733154,38.583035,10.096896666666726
35,463,5.2C(71%)-3C,30.0,0.017049911,1.0737751,1.0740281,33.582553339526925,30.682922,38.544067,10.097106666666514
35,463,5.2C(71%)-3C,31.0,0.017072015,1.0737741,1.0740662,33.482929755993084,30.419914,38.3904,10.180168333333373
35,463,5.2C(71%)-3C,32.0,0.017113704,1.0738537,1.074139,33.40465588671211,30.328142,38.514275,10.097001666666378
35,463,5.2C(71%)-3C,33.0,0.017068107,1.0738389,1.0741251,33.50834625603454,30.511288,38.612743,10.097451666666409
35,463,5.2C(71%)-3C,34.0,0.017120443,1.073876,1.0741938,33.42424015128202,30.238594,38.486954,10.096986666666634
35,463,5.2C(71%)-3C,35.0,0.017092155,1.0739063,1.0741894,33.39344245752743,30.366997,38.666477,10.09770833333314
35,463,5.2C(71%)-3C,36.0,0.01703538,1.0739607,1.0742282,33.44984001045297,30.532743,38.737633,10.180206666667072
35,463,5.2C(71%)-3C,37.0,0.017078197,1.0740305,1.0742838,33.54067841457295,30.458456,38.724976,10.097551666666792
35,463,5.2C(71%)-3C,38.0,0.017024785,1.0741314,1.0743546,33.684709466044175,30.881065,38.859558,10.179818333333241
35,463,5.2C(71%)-3C,39.0,0.017007126,1.0742372,1.0744882,33.81066086180265,31.080614,38.74799,10.18099333333327
35,463,5.2C(71%)-3C,40.0,0.017033827,1.0740665,1.0742896,33.68162477097301,30.763435,38.554169,10.180271666666764
35,463,5.2C(71%)-3C,41.0,0.01707544,1.0740381,1.0743265,33.71944189617022,30.561602,38.562286,10.097135000000224
35,463,5.2C(71%)-3C,42.0,0.017082077,1.0741427,1.0744313,33.76738509286897,30.700947,38.674767,10.180604999999924
