cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
11,477,4C(13%)-5C,1.0,0.017747378,1.0669169,1.0680432,33.12584108285944,30.529434,36.827312,10.198816666666728
11,477,4C(13%)-5C,2.0,0.017606791,1.0704689,1.0717047,33.067839861896665,30.415167,36.733852,10.106938333333286
11,477,4C(13%)-5C,3.0,0.017619114,1.0716591,1.0729293,32.98801807743548,30.482178,36.683556,10.107496666666702
11,477,4C(13%)-5C,4.0,0.017490972,1.0727998,1.0739486,33.17431303096239,30.417664,36.905693,10.10684666666663
11,477,4C(13%)-5C,5.0,0.017429633,1.0730011,1.0743829,33.2143512451396,30.629246,36.908924,10.107095000000118
11,477,4C(13%)-5C,6.0,0.017423635,1.0735281,1.0746266,33.167103932998344,30.607347,36.779396,10.10700333333322
11,477,4C(13%)-5C,7.0,0.017368509,1.0738461,1.0749247,33.19861033057168,30.544586,36.72823,10.107050000000163
11,477,4C(13%)-5C,8.0,0.017351758,1.0738294,1.0749027,33.021630924242494,30.303772,36.638733,10.107101666666615
11,477,4C(13%)-5C,9.0,0.017405665,1.073916,1.074983,32.93768317839199,30.354156,36.565418,10.107218333333245
11,477,4C(13%)-5C,10.0,0.017369324,1.0741302,1.0752143,33.01470666224075,30.287474,36.64949,10.106845000000128
11,477,4C(13%)-5C,11.0,0.017349577,1.0740408,1.0750402,32.9167510629033,30.305195,36.554199,10.106898333333568
11,477,4C(13%)-5C,12.0,0.017339719,1.0741457,1.0751992,32.8791172260217,30.534035,36.428272,10.106823333333402
11,477,4C(13%)-5C,13.0,0.017310912,1.0743364,1.0753803,33.05212148241204,30.535421,36.720238,10.106898333333326
11,477,4C(13%)-5C,14.0,0.017312249,1.0743487,1.0753163,33.05213401501256,30.517406,36.656269,10.19040166666673
11,477,4C(13%)-5C,15.0,0.017306237,1.0744305,1.0754894,33.06969455061737,30.602596,36.724033,10.10690666666657
11,477,4C(13%)-5C,16.0,0.017281093,1.0745611,1.0755835,33.16193793456375,30.458294,36.714046,10.190385000000242
11,477,4C(13%)-5C,17.0,0.017307628,1.0744113,1.0754433,33.05288465916666,30.565578,36.837101,10.19011666666629
11,477,4C(13%)-5C,18.0,0.017246436,1.0746528,1.0757152,33.258138125420885,30.734434,36.875862,10.106976666666743
11,477,4C(13%)-5C,19.0,0.017245241,1.0748376,1.0759286,33.314460292562075,30.582361,36.83374,10.106940000000273
11,477,4C(13%)-5C,20.0,0.017298272,1.074612,1.0756508,33.110985837130855,30.561562,36.820847,10.106910000000305
11,477,4C(13%)-5C,21.0,0.017219057,1.0747712,1.0758544,33.28787328140701,30.587164,37.101955,10.106656666666579
11,477,4C(13%)-5C,22.0,0.017161507,1.0748248,1.0758696,33.26711946082557,30.409107,36.951504,10.190233333333648
11,477,4C(13%)-5C,23.0,0.017290402,1.0745797,1.0756266,33.016486391267875,30.343779,36.755318,10.106753333333472
11,477,4C(13%)-5C,24.0,0.017239699,1.0746958,1.0757254,33.10838590985671,30.495392,36.969223,10.106920000000294
11,477,4C(13%)-5C,25.0,0.017193556,1.0746677,1.0757338,32.996584302876514,30.452269,36.725285,10.10734999999986
11,477,4C(13%)-5C,26.0,0.017270347,1.0746421,1.0757152,32.95362303553307,30.360382,36.916382,10.106766666666468
11,477,4C(13%)-5C,27.0,0.01719423,1.0747989,1.0758576,33.17537886989167,30.733084,37.094833,10.107576666666622
11,477,4C(13%)-5C,28.0,0.01717872,1.0747654,1.0758127,33.15569421828673,30.5016,36.959114,10.106781666666697
11,477,4C(13%)-5C,29.0,0.017246498,1.0747626,1.0758456,33.133381397541044,30.518135,37.098061,10.107216666666499
11,477,4C(13%)-5C,30.0,0.017183116,1.0748068,1.0758678,33.3198054884867,30.623499,37.285442,10.106793333332947
11,477,4C(13%)-5C,31.0,0.017230073,1.0744828,1.0755781,33.044048359215,30.224766,36.853497,10.106910000000305
11,477,4C(13%)-5C,32.0,0.017237466,1.0746086,1.0756737,33.10765962184868,30.487156,36.86179,10.10698333333324
11,477,4C(13%)-5C,33.0,0.017225917,1.0746981,1.0757554,33.15603336455685,30.310543,37.073349,10.106943333333765
11,477,4C(13%)-5C,34.0,0.017268352,1.0742797,1.0753849,32.94286504071242,30.203243,36.689045,10.106941666666534
