cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
39,459,5.6C(58%)-3.5C,1.0,0.018178858,1.0740727,1.0743777,31.946755637197665,29.755201,35.592838,10.094451666666767
39,459,5.6C(58%)-3.5C,2.0,0.018174672,1.0778414,1.0784613,31.88963626887961,29.537951,35.373131,10.178255000000112
39,459,5.6C(58%)-3.5C,3.0,0.018061638,1.0801287,1.0793217,32.10672898400671,29.824301,35.595943,10.09450333333322
39,459,5.6C(58%)-3.5C,4.0,0.017969957,1.0813301,1.0818346,32.229888260425575,29.856758,35.94276,10.177719999999924
39,459,5.6C(58%)-3.5C,5.0,0.017996728,1.0817745,1.0821269,31.98967578403361,29.714552,35.522152,10.177761666666871
39,459,5.6C(58%)-3.5C,6.0,0.017950203,1.082449,1.0828608,32.09254976311326,29.831846,35.498669,10.094156666666823
39,459,5.6C(58%)-3.5C,7.0,0.017921001,1.08298,1.0833762,32.076729519166726,29.749008,35.544281,10.094236666666742
39,459,5.6C(58%)-3.5C,8.0,0.017986603,1.0831329,1.0834471,31.907010672061308,29.596888,35.388763,10.178095000000031
39,459,5.6C(58%)-3.5C,9.0,0.017917883,1.0834432,1.0838689,32.03234007996635,29.708672,35.494503,10.094716666666743
39,459,5.6C(58%)-3.5C,10.0,0.017903015,1.0838968,1.0841404,31.982337996674982,29.793997,35.260319,10.094278333333204
39,459,5.6C(58%)-3.5C,11.0,0.017959129,1.0838095,1.0841539,31.9073248763576,29.717007,35.483532,10.177839999999803
39,459,5.6C(58%)-3.5C,12.0,0.017908886,1.0841533,1.084475,32.02899082210706,29.717783,35.548183,10.094808333333397
39,459,5.6C(58%)-3.5C,13.0,0.017905973,1.0843771,1.0847527,32.03416979093192,29.632763,35.380547,10.17743833333346
39,459,5.6C(58%)-3.5C,14.0,0.017941233,1.0845392,1.0847815,32.00932976269778,29.780157,35.56715,10.17740166666675
39,459,5.6C(58%)-3.5C,15.0,0.017903131,1.0846527,1.0849174,32.11702687185926,29.912439,35.592808,10.093971666666766
39,459,5.6C(58%)-3.5C,16.0,0.017933901,1.0848151,1.0850763,32.087203720067414,29.687174,35.396797,10.177253333333647
39,459,5.6C(58%)-3.5C,17.0,0.017924627,1.0849077,1.0851603,32.10680007627111,29.919373,35.672222,10.094041666666937
39,459,5.6C(58%)-3.5C,18.0,0.01790335,1.0850633,1.0853529,32.22117839780408,29.880865,35.755672,10.177724999999919
39,459,5.6C(58%)-3.5C,19.0,0.017914919,1.0849161,1.0851762,32.00085064974624,29.583565,35.664948,10.177629999999771
39,459,5.6C(58%)-3.5C,20.0,0.017912254,1.0852208,1.0854665,32.160957398312256,29.858112,35.786804,10.094373333333351
39,459,5.6C(58%)-3.5C,21.0,0.017892255,1.0854194,1.0856955,32.197729474304964,29.878531,36.068066,10.177563333333334
39,459,5.6C(58%)-3.5C,22.0,0.017961735,1.0852637,1.0854975,31.981484242653227,29.607191,35.622883,10.094385000000086
39,459,5.6C(58%)-3.5C,23.0,0.01793584,1.0853697,1.0857004,32.03436785338988,29.762646,35.682854,10.094388333333578
39,459,5.6C(58%)-3.5C,24.0,0.017904902,1.0854894,1.0857875,31.98060926633587,29.675844,35.787033,10.094238333333244
39,459,5.6C(58%)-3.5C,25.0,0.017971996,1.0852495,1.0855892,31.791642575933626,29.517723,35.65995,10.17813499999999
39,459,5.6C(58%)-3.5C,26.0,0.017907996,1.0856019,1.0859218,32.1319280145299,29.894245,35.863892,10.178176666666696
39,459,5.6C(58%)-3.5C,27.0,0.017882114,1.0857198,1.0860034,32.1427606969439,30.068756,35.630402,10.094213333333027
39,459,5.6C(58%)-3.5C,28.0,0.017979858,1.0854641,1.085921,32.00638620928273,29.721622,35.798527,10.093986666666751
39,459,5.6C(58%)-3.5C,29.0,0.017936923,1.085855,1.086109,32.20137663016002,29.890591,35.858913,10.093815000000177
39,459,5.6C(58%)-3.5C,30.0,0.017920217,1.0859411,1.0861797,32.073988581787525,29.921232,35.61364,10.094091666666888
39,459,5.6C(58%)-3.5C,31.0,0.017998068,1.085788,1.0860935,32.0110414237574,29.754087,35.749943,10.177601666666549
39,459,5.6C(58%)-3.5C,32.0,0.017947514,1.0858482,1.0861683,32.0833122891156,29.844711,35.672829,10.09422000000001
39,459,5.6C(58%)-3.5C,33.0,0.017985065,1.0856535,1.086288,31.983665377374848,29.540651,35.607815,10.094288333333195
39,459,5.6C(58%)-3.5C,34.0,0.017969199,1.0858767,1.0862333,32.0450309974338,29.788202,35.658001,10.177736666666654
39,459,5.6C(58%)-3.5C,35.0,0.017994316,1.086077,1.0863613,32.11804230369128,29.652519,35.770859,10.094266666666469
39,459,5.6C(58%)-3.5C,36.0,0.017982187,1.0859693,1.086289,31.995069185344818,29.399006,35.610497,10.177681666666953
39,459,5.6C(58%)-3.5C,37.0,0.018001892,1.0860951,1.0864044,32.10708122305766,29.777588,35.857403,10.094398333333084
39,459,5.6C(58%)-3.5C,38.0,0.017982021,1.0860068,1.0865648,32.25529076720479,29.724514,36.191204,10.177589999999812
39,459,5.6C(58%)-3.5C,39.0,0.017931573,1.0861167,1.0863912,32.08284130612242,29.641291,35.944866,10.177639999999762
39,459,5.6C(58%)-3.5C,40.0,0.01797034,1.0863012,1.0865216,32.160324400168506,29.894598,36.078396,10.093946666666307
39,459,5.6C(58%)-3.5C,41.0,0.017925208,1.0862708,1.0865825,32.18967492087543,30.138006,36.015011,10.177560000000328
39,459,5.6C(58%)-3.5C,42.0,0.018062465,1.0860612,1.086293,31.989742637417127,29.646069,35.993866,10.177785000000343
39,459,5.6C(58%)-3.5C,43.0,0.01798933,1.0859345,1.0865437,32.163402312706246,29.859579,36.013157,10.178039999999843
39,459,5.6C(58%)-3.5C,44.0,0.01801301,1.0864052,1.086629,32.216463201009276,29.743065,36.206791,10.17763500000001
39,459,5.6C(58%)-3.5C,45.0,0.018110842,1.0860987,1.086408,32.03431089578158,29.64769,36.065208,10.094611666666848
39,459,5.6C(58%)-3.5C,46.0,0.018011523,1.0863167,1.0866441,32.19270785665819,29.772146,36.16975,10.094838333333124
39,459,5.6C(58%)-3.5C,47.0,0.017989002,1.0864556,1.0867022,32.172029177310925,29.811434,36.23761,10.177693333333202
39,459,5.6C(58%)-3.5C,48.0,0.018084286,1.0858148,1.0864333,31.89448762214703,29.454096,35.896347,10.178059999999823
39,459,5.6C(58%)-3.5C,49.0,0.018037017,1.0862682,1.0865954,32.07876233965366,29.675926,36.094067,10.178453333333406
39,459,5.6C(58%)-3.5C,50.0,0.018041126,1.0863853,1.0867134,32.04474717705743,29.639502,35.795387,10.178163333333213
39,459,5.6C(58%)-3.5C,51.0,0.018084232,1.0862628,1.0866104,32.01773215097543,29.803616,36.101284,10.09431999999991
39,459,5.6C(58%)-3.5C,52.0,0.018037669,1.0864029,1.0866421,32.14522769389509,29.770765,35.896465,10.094265000000208
39,459,5.6C(58%)-3.5C,53.0,0.018092621,1.0862613,1.0868515,32.17229837617024,29.658306,35.984852,10.094596666666137
39,459,5.6C(58%)-3.5C,54.0,0.018091867,1.0863934,1.0866528,32.074256637788814,29.756733,36.156986,10.094676666666055
39,459,5.6C(58%)-3.5C,55.0,0.018044582,1.0864037,1.0866897,32.12894139525018,29.769112,36.157429,10.177948333333672
39,459,5.6C(58%)-3.5C,56.0,0.018061802,1.0861628,1.0864793,31.957080917491798,29.48361,35.91032,10.095046666666168
39,459,5.6C(58%)-3.5C,57.0,0.018087279,1.0862505,1.0866336,32.10069703798518,29.674482,36.054855,10.094613333333594
39,459,5.6C(58%)-3.5C,58.0,0.018079329,1.0865339,1.0868667,32.20154018959731,29.676142,36.502003,10.094386666666832
39,459,5.6C(58%)-3.5C,59.0,0.018007569,1.0862112,1.0865066,32.08497784356603,29.555113,36.040554,10.178139999999742
39,459,5.6C(58%)-3.5C,60.0,0.018091852,1.0862954,1.0867151,32.02637545530503,29.564482,36.11702,10.177985000000142
39,459,5.6C(58%)-3.5C,61.0,0.018094178,1.0864418,1.0867845,32.14743604916668,29.662758,36.283604,10.094421666666555
39,459,5.6C(58%)-3.5C,62.0,0.018175997,1.0862484,1.0865138,31.95960355290099,29.52339,36.07819,10.094368333333598
39,459,5.6C(58%)-3.5C,63.0,0.018123114,1.0864359,1.0866691,32.16512018286652,29.651375,36.248856,10.09450333333419
39,459,5.6C(58%)-3.5C,64.0,0.018119127,1.0865577,1.0868192,32.269014010906034,29.706572,36.376644,10.17767833333346
39,459,5.6C(58%)-3.5C,65.0,0.018176965,1.0863055,1.0865808,32.0455639769736,29.611008,36.3689,10.09433166666616
39,459,5.6C(58%)-3.5C,66.0,0.018096264,1.0865126,1.0867954,32.230417203361355,29.897905,36.395077,10.09411666666662
39,459,5.6C(58%)-3.5C,67.0,0.018181287,1.0865245,1.0867783,32.21069338217655,29.895956,36.191414,10.17787833333326
39,459,5.6C(58%)-3.5C,68.0,0.018181287,1.0853088,1.0866621,32.17148047725395,29.764763,36.368328,10.094514999999998
39,459,5.6C(58%)-3.5C,69.0,0.01812155,1.0864686,1.0867541,32.296478779560886,29.788942,36.394062,10.17808
39,459,5.6C(58%)-3.5C,70.0,0.018116796,1.0866245,1.0868819,32.20566214851477,29.811586,36.190002,10.094476666666651
39,459,5.6C(58%)-3.5C,71.0,0.018188536,1.086378,1.0866176,32.082462821548845,29.750101,36.3433,10.094358333333336
39,459,5.6C(58%)-3.5C,72.0,0.018120605,1.0863841,1.0866982,32.15111470227072,29.755003,36.230167,10.178253333333336
39,459,5.6C(58%)-3.5C,73.0,0.018134391,1.0853508,1.0866901,32.01576667396801,29.436789,36.166698,10.178069999999995
39,459,5.6C(58%)-3.5C,74.0,0.018168746,1.0863202,1.0867027,32.09872803080766,29.745085,36.322701,10.094424999999985
39,459,5.6C(58%)-3.5C,75.0,0.018134912,1.0864723,1.0867274,32.218464714285744,29.837605,36.300579,10.09417
39,459,5.6C(58%)-3.5C,76.0,0.018171804,1.0862839,1.0865597,32.1453615950342,29.612995,36.199661,10.094636666666702
39,459,5.6C(58%)-3.5C,77.0,0.018161174,1.0864031,1.0866104,32.22629726108785,29.944399,36.341003,10.09399666666662
39,459,5.6C(58%)-3.5C,78.0,0.018161915,1.0847473,1.086741,32.275326442194164,29.717474,36.383194,10.17774500000002
39,459,5.6C(58%)-3.5C,79.0,0.018155254,1.0861779,1.0864919,32.15426898798287,29.551277,36.301434,10.177550000000094
39,459,5.6C(58%)-3.5C,80.0,0.018165875,1.0863283,1.0866394,32.20631877638193,29.781738,36.463364,10.177760000000005
39,459,5.6C(58%)-3.5C,81.0,0.01814514,1.0863475,1.0866647,32.28328456158483,29.799994,36.768536,10.094703333333381
39,459,5.6C(58%)-3.5C,82.0,0.018214351,1.0860689,1.0863785,32.08316305587994,29.553293,36.355389,10.094305000000046
39,459,5.6C(58%)-3.5C,83.0,0.018169846,1.084641,1.0866255,32.20709273428334,29.72014,36.585182,10.095038333333287
39,459,5.6C(58%)-3.5C,84.0,0.018136956,1.0862412,1.0866348,32.248479434024944,29.746807,36.650661,10.178470000000015
39,459,5.6C(58%)-3.5C,85.0,0.018235153,1.0861392,1.0864437,32.14620328363332,29.754301,36.578487,10.178066666666563
39,459,5.6C(58%)-3.5C,86.0,0.018153725,1.0863446,1.086574,32.35906668213053,30.006594,36.579075,10.094863333333342
39,459,5.6C(58%)-3.5C,87.0,0.018194383,1.0863796,1.0866426,32.40936510379744,29.738951,36.493275,10.09397333333327
39,459,5.6C(58%)-3.5C,88.0,0.01825963,1.0845419,1.0865096,32.2366590379746,29.739477,36.641788,10.17828500000008
39,459,5.6C(58%)-3.5C,89.0,0.018197715,1.0862969,1.0865368,32.34392078371497,29.703806,36.685425,10.094630000000082
39,459,5.6C(58%)-3.5C,90.0,0.018153148,1.0863968,1.0866326,32.35813953350086,29.996096,36.615734,10.17792499999996
39,459,5.6C(58%)-3.5C,91.0,0.018223872,1.0861832,1.0864242,32.26520148244149,29.776035,36.770607,10.093948333333294
39,459,5.6C(58%)-3.5C,92.0,0.018145408,1.0862162,1.0865222,32.39714835542167,30.072285,36.858303,10.094521666666697
39,459,5.6C(58%)-3.5C,93.0,0.018154183,1.0860991,1.0863278,32.17374121136172,29.588835,36.510677,10.09405999999993
39,459,5.6C(58%)-3.5C,94.0,0.018239176,1.0860918,1.0863444,32.30019479222969,29.810398,36.770863,10.094174999999813
39,459,5.6C(58%)-3.5C,95.0,0.018210333,1.0861312,1.0863514,32.36869625766356,29.782019,36.685593,10.177616666666532
39,459,5.6C(58%)-3.5C,96.0,0.018231733,1.08574,1.08604,32.07362613648074,29.449942,36.412678,10.094638333333327
39,459,5.6C(58%)-3.5C,97.0,0.018231478,1.0858861,1.0862569,32.12424572865594,29.672533,36.596001,10.177751666666639
39,459,5.6C(58%)-3.5C,98.0,0.018241649,1.0860374,1.0862615,32.364052537671164,29.728571,36.757339,10.094573333333392
39,459,5.6C(58%)-3.5C,99.0,0.01824672,1.0858412,1.0861666,32.20027908655461,29.506203,36.673218,10.094455000000016
39,459,5.6C(58%)-3.5C,100.0,0.018249137,1.0861126,1.0863159,32.378061781065064,29.796627,36.903049,10.094506666666712
39,459,5.6C(58%)-3.5C,101.0,0.018177034,1.0860507,1.0862455,32.417294932330826,30.144203,37.009659,10.178125
39,459,5.6C(58%)-3.5C,102.0,0.01829041,1.0856384,1.0858833,32.20478096969696,29.708347,36.760105,10.177576666666816
39,459,5.6C(58%)-3.5C,103.0,0.018235268,1.0857303,1.0860826,32.336887097046436,29.809309,36.690411,10.1777383333334
39,459,5.6C(58%)-3.5C,104.0,0.018249445,1.0858455,1.0861374,32.290550273112764,29.713428,36.676891,10.177419999999984
39,459,5.6C(58%)-3.5C,105.0,0.018317472,1.0855943,1.0858196,32.11855096199318,29.545895,36.683025,10.178241666666388
39,459,5.6C(58%)-3.5C,106.0,0.018242992,1.0857351,1.086071,32.31604312542653,29.745684,36.87204,10.17755500000009
39,459,5.6C(58%)-3.5C,107.0,0.018201318,1.0857697,1.0860202,32.24753955899588,30.038839,36.569511,10.094521666666454
39,459,5.6C(58%)-3.5C,108.0,0.01832008,1.0855682,1.0858982,32.15507043094843,29.505535,36.636818,10.094249999999981
39,459,5.6C(58%)-3.5C,109.0,0.018282201,1.0857718,1.0860156,32.37419298474585,29.777082,36.887886,10.094428333333537
39,459,5.6C(58%)-3.5C,110.0,0.018223407,1.0857964,1.086046,32.40487053741495,29.969618,36.904381,10.094148333333335
39,459,5.6C(58%)-3.5C,111.0,0.018269895,1.0856684,1.0859339,32.346634719430426,29.90378,36.968956,10.17752500000012
39,459,5.6C(58%)-3.5C,112.0,0.018215282,1.0856636,1.0858706,32.48566360631224,30.07851,36.867085,10.178083333333294
39,459,5.6C(58%)-3.5C,113.0,0.018265484,1.085637,1.0858935,32.39986415110354,29.692631,36.610001,10.094520000000193
39,459,5.6C(58%)-3.5C,114.0,0.018306052,1.0855125,1.0857518,32.36844221079269,29.801878,36.850269,10.177681666666468
39,459,5.6C(58%)-3.5C,115.0,0.018272104,1.0856501,1.0858468,32.53638233784927,29.757885,37.330029,10.094134999999854
39,459,5.6C(58%)-3.5C,116.0,0.018159883,1.0852998,1.0855486,32.28925149581933,29.710588,36.882145,10.094636666666581
39,459,5.6C(58%)-3.5C,117.0,0.018273354,1.0853454,1.0855594,32.332298351883644,29.878096,36.955612,10.178125
39,459,5.6C(58%)-3.5C,118.0,0.01825311,1.0853308,1.0855483,32.45281990496215,30.005745,37.049011,10.09465666666656
39,459,5.6C(58%)-3.5C,119.0,0.018351544,1.0849967,1.0852685,32.211395298126085,29.472687,36.685993,10.094945000000006
39,459,5.6C(58%)-3.5C,120.0,0.018281272,1.0851685,1.0854601,32.244905659829065,29.620518,36.815983,10.178360000000005
39,459,5.6C(58%)-3.5C,121.0,0.018262789,1.0851396,1.0854051,32.227131509105966,29.615744,36.983532,10.095078333333367
