cell,cycle_life,charge_policy,cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
2,438,2C(2%)-5C,1.0,0.017804198,1.0705472,1.0708591,33.03841594666665,30.279015,36.697163,10.116116666666736
2,438,2C(2%)-5C,2.0,0.017894397,1.0727733,1.0735391,32.05969575682379,28.910692,36.44043,10.025380000000101
2,438,2C(2%)-5C,3.0,0.017902471,1.074653,1.0754818,32.40279049917356,29.932734,36.642025,10.10925166666663
2,438,2C(2%)-5C,4.0,0.017691119,1.0755781,1.0763412,32.83208567047317,29.877865,36.527355,10.025913333333301
2,438,2C(2%)-5C,5.0,0.017915562,1.0756452,1.0763675,32.437183664999935,29.519829,36.527046,10.108736666666664
2,438,2C(2%)-5C,6.0,0.017679779,1.0761623,1.076983,32.702611416597584,30.291935,37.006065,10.108793333333354
2,438,2C(2%)-5C,7.0,0.017542114,1.0766482,1.0773958,32.943273660298985,30.192158,36.700565,10.025865000000097
2,438,2C(2%)-5C,8.0,0.017922889,1.0758278,1.0766038,32.0851482604341,28.949411,36.209686,10.026126666666581
2,438,2C(2%)-5C,9.0,0.017645504,1.0767668,1.0775483,32.4210147679466,29.886219,36.596291,10.108843333333304
2,438,2C(2%)-5C,10.0,0.017608132,1.0771496,1.0778636,32.62399807870756,29.736145,36.636833,10.109275000000101
2,438,2C(2%)-5C,11.0,0.017756436,1.0765275,1.0773178,31.939482552810844,29.419918,36.624565,10.109543333333326
2,438,2C(2%)-5C,12.0,0.017524391,1.0773832,1.0781097,32.41897429377589,30.155483,36.588932,10.026043333333412
2,438,2C(2%)-5C,13.0,0.017389515,1.0776325,1.0782927,32.52167682319084,30.042353,36.525696,10.025446666666783
2,438,2C(2%)-5C,14.0,0.017667981,1.0773036,1.0780456,32.15934720525454,29.809334,36.648556,10.025471666666757
2,438,2C(2%)-5C,15.0,0.017485777,1.0777403,1.0784748,32.78864966387256,30.142029,37.209911,10.10884500000005
2,438,2C(2%)-5C,16.0,0.017414877,1.0776372,1.0782367,32.51131149040868,29.683275,36.322662,10.108996666666645
2,438,2C(2%)-5C,17.0,0.017644357,1.0775127,1.0782882,32.411894541254156,29.907722,37.166225,10.025641666666585
2,438,2C(2%)-5C,18.0,0.01738088,1.0780922,1.0788139,33.06899982430212,30.409777,37.093449,10.025768333333447
2,438,2C(2%)-5C,19.0,0.017448347,1.0781403,1.0787752,32.57964122651005,29.359566,36.350895,10.108933333333214
2,438,2C(2%)-5C,20.0,0.017587267,1.0781385,1.0789341,32.56741371732026,29.948915,37.131775,10.109013333333133
2,438,2C(2%)-5C,21.0,0.017431363,1.0784791,1.0791894,33.11947633416459,30.231236,37.161182,10.108831666666568
2,438,2C(2%)-5C,22.0,0.017531566,1.0780082,1.0786575,32.56369670558377,29.119654,36.967628,10.109556666666565
2,438,2C(2%)-5C,23.0,0.01766221,1.077871,1.0786602,32.44676442459012,29.727512,37.099091,10.025393333333584
2,438,2C(2%)-5C,24.0,0.017516442,1.0784599,1.0791395,32.888911976705614,30.187168,37.015648,10.025503333332987
2,438,2C(2%)-5C,25.0,0.017509721,1.0777999,1.0785668,32.2389193390244,29.000505,37.108368,10.1090499999996
2,438,2C(2%)-5C,26.0,0.017547797,1.0785222,1.0792609,32.665155879767866,30.017271,37.377575,10.025553333332937
2,438,2C(2%)-5C,27.0,0.017431132,1.078835,1.0796067,33.112357936877096,30.500225,37.974064,10.109185000000192
2,438,2C(2%)-5C,28.0,0.017683573,1.0779734,1.0786881,32.36393094987678,29.437656,36.77528,10.025821666666404
2,438,2C(2%)-5C,29.0,0.017456815,1.0786592,1.0793823,32.95726841463416,30.272398,37.361286,10.025541666666687
2,438,2C(2%)-5C,30.0,0.01748994,1.0787568,1.0794848,33.07721201495021,30.09852,37.485329,10.025904999999815
2,438,2C(2%)-5C,31.0,0.01773669,1.0774848,1.0782768,32.08901881450951,29.122957,37.060352,10.109648333333219
2,438,2C(2%)-5C,32.0,0.017462917,1.0783528,1.0791651,32.85571554123715,30.406534,37.325428,10.109023333333607
2,438,2C(2%)-5C,33.0,0.017416287,1.078313,1.0789675,32.654493176716876,29.793684,36.291023,10.026165000000038
2,438,2C(2%)-5C,34.0,0.017813521,1.0778713,1.0787194,32.19582009595959,29.631516,37.192734,10.026133333333322
2,438,2C(2%)-5C,35.0,0.017445747,1.0779083,1.0785911,32.53388824173032,29.418404,36.369057,10.025446666667024
2,438,2C(2%)-5C,36.0,0.017654719,1.0780609,1.0788441,32.268366840336185,29.169397,35.940258,10.10901833333337
2,438,2C(2%)-5C,37.0,0.017691463,1.0781027,1.0789011,32.38056814182121,29.694477,37.200512,10.109319999999814
2,438,2C(2%)-5C,38.0,0.017407544,1.0787143,1.0793744,33.08780127670317,30.150343,36.967495,10.025646666666338
2,438,2C(2%)-5C,39.0,0.017647645,1.0790274,1.0797122,32.87009891007494,29.493059,37.069908,10.109145000000233
2,438,2C(2%)-5C,40.0,0.017624078,1.078855,1.0796299,32.85228258034983,30.116472,37.809483,10.025928333333287
2,438,2C(2%)-5C,41.0,0.017351586,1.079239,1.0799674,33.390658568792,30.8482,38.491821,10.025623333333352
2,438,2C(2%)-5C,42.0,0.017209888,1.0781068,1.078761,32.46748841078839,29.44503,37.447556,10.02584666666662
2,438,2C(2%)-5C,43.0,0.017457349,1.078669,1.0794476,32.8838593815461,30.407181,37.704258,10.10885500000004
2,438,2C(2%)-5C,44.0,0.017350359,1.0787857,1.0794705,33.22208955800161,30.46591,37.395584,10.025664999999572
2,438,2C(2%)-5C,45.0,0.017601781,1.0775725,1.0783168,32.48606913766891,29.11632,36.823616,10.026058333333156
2,438,2C(2%)-5C,46.0,0.017524265,1.0785193,1.0792201,32.94910765707233,30.122793,37.497833,10.108916666666724
2,438,2C(2%)-5C,47.0,0.017514681,1.0788711,1.0796082,33.25283424283309,29.949949,38.018169,10.025890000000071
2,438,2C(2%)-5C,48.0,0.017804494,1.0774701,1.078196,32.195004841296964,28.835936,36.87431,10.108996666666645
2,438,2C(2%)-5C,49.0,0.017528575,1.0782564,1.0790361,32.7237437670312,29.980261,37.242428,10.025686666666783
2,438,2C(2%)-5C,50.0,0.017482052,1.0783981,1.0791321,32.851299824938046,29.868345,37.010246,10.109105000000273
2,438,2C(2%)-5C,51.0,0.017666101,1.0776443,1.0784789,32.17542833881576,29.513435,37.523884,10.109346666666776
2,438,2C(2%)-5C,52.0,0.017382372,1.0784556,1.0791364,32.95466932003396,30.519434,37.518314,10.025928333333287
2,438,2C(2%)-5C,53.0,0.017424554,1.078148,1.0788238,32.87688651715694,29.621103,36.898865,10.025596666666873
2,438,2C(2%)-5C,54.0,0.017812436,1.0775939,1.0783324,32.39298714696223,29.674549,37.539875,10.026070000000376
2,438,2C(2%)-5C,55.0,0.01744107,1.0782936,1.0790172,33.064042468982606,30.318811,37.795063,10.109073333333557
2,438,2C(2%)-5C,56.0,0.017411344,1.0783792,1.0790912,32.79013619291009,30.255272,36.961243,10.109238333333632
2,438,2C(2%)-5C,57.0,0.017700037,1.0775886,1.0783823,32.30008178054858,29.810337,37.213928,10.11031999999929
2,438,2C(2%)-5C,58.0,0.017528165,1.0777751,1.0785183,32.71050290150255,29.483971,36.761448,10.02545500000027
2,438,2C(2%)-5C,59.0,0.017680999,1.0779638,1.0787623,32.44425288748953,29.112198,36.884377,10.10882833333356
2,438,2C(2%)-5C,60.0,0.017610108,1.0777593,1.07855,32.448329679104454,29.632124,37.346859,10.109296666666827
2,438,2C(2%)-5C,61.0,0.017417638,1.078108,1.0788617,33.02176962396002,30.081263,37.694996,10.108981666666416
2,438,2C(2%)-5C,62.0,0.017443972,1.0773638,1.0780975,32.50546884953519,29.075283,36.831463,10.02562166666612
2,438,2C(2%)-5C,63.0,0.017579507,1.07749,1.0782903,32.56328536514529,29.8902,37.492596,10.026604999999593
2,438,2C(2%)-5C,64.0,0.017461581,1.0776683,1.0783654,32.79167783653046,29.718605,37.171024,10.026235000000451
2,438,2C(2%)-5C,65.0,0.017725857,1.077027,1.0777484,32.363493239766036,29.43195,37.17654,10.109050000000085
2,438,2C(2%)-5C,66.0,0.017532609,1.0778416,1.0785919,33.03110904556961,30.313068,38.246731,10.109501666666862
2,438,2C(2%)-5C,67.0,0.017706634,1.0779856,1.0787127,33.33703519848611,30.712723,38.418823,10.10921166666667
2,438,2C(2%)-5C,68.0,0.017706634,1.0769436,1.0776944,32.5828822695214,29.457743,37.740475,10.109395
2,438,2C(2%)-5C,69.0,0.017433213,1.0777379,1.0784519,33.20112743943192,30.363819,38.045853,10.02557999999999
2,438,2C(2%)-5C,70.0,0.01745639,1.0778997,1.0786637,33.35403200663901,30.102787,38.209442,10.026236666666668
2,438,2C(2%)-5C,71.0,0.017802063,1.0766903,1.0774599,32.3663788272209,29.488211,37.771126,10.02760500000001
2,438,2C(2%)-5C,72.0,0.017448967,1.0774822,1.0782553,33.24537504878048,30.368965,38.167168,10.108956666666653
2,438,2C(2%)-5C,73.0,0.017422253,1.0775218,1.0782741,33.00608523283088,30.17841,37.247955,10.109196666666685
2,438,2C(2%)-5C,74.0,0.017727865,1.0768421,1.0776234,32.45293744227645,29.897078,38.098595,10.111549999999989
2,438,2C(2%)-5C,75.0,0.017349431,1.0774176,1.0781357,33.22919669626554,30.694241,38.076939,10.025666666666682
2,438,2C(2%)-5C,76.0,0.017349012,1.0772277,1.0778954,33.003436527706775,30.037151,37.351192,10.026183333333332
2,438,2C(2%)-5C,77.0,0.017591847,1.0767624,1.0775056,32.7108364566285,29.950304,38.108952,10.11198666666666
2,438,2C(2%)-5C,78.0,0.017414469,1.0768355,1.0775713,33.08709528151258,30.184692,37.621361,10.109873333333356
2,438,2C(2%)-5C,79.0,0.017602405,1.0770429,1.0777359,32.782360097621016,29.388767,37.315487,10.026766666666663
2,438,2C(2%)-5C,80.0,0.017620509,1.0768168,1.077546,32.77521416611853,30.082672,37.998615,10.111248333333302
2,438,2C(2%)-5C,81.0,0.017483918,1.0770682,1.0778018,33.19037960621329,30.073898,38.464329,10.10970500000003
2,438,2C(2%)-5C,82.0,0.017485477,1.076128,1.0768771,32.53333410659902,29.217794,37.434467,10.025611666666615
2,438,2C(2%)-5C,83.0,0.017711222,1.0764239,1.0771427,32.59695295727196,29.66411,37.899044,10.112361666666645
2,438,2C(2%)-5C,84.0,0.017516993,1.0763626,1.077142,32.882852083807954,29.7831,38.11393,10.110073333333396
2,438,2C(2%)-5C,85.0,0.017546879,1.0759071,1.0766747,32.63391869301171,29.3561,38.013676,10.026103333333351
